severity,display_ipv4_address,port,protocol,host_name,cve,classe,tipo_solução
9.9,10.2.129.234,23,TCP,ws-10-2-129-234,CVE-2021-39146,Stack Overflow Vulnerabilities,Restrict Port Access
7.2,172.16.0.230,443,TCP,print-172-16-0-230,CVE-2022-50730,Outdated TLS Library Issues,Renew Certificate Update
5.6,10.2.202.175,21,TCP,gw-10-2-202-175,CVE-2023-15370,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
9.3,192.168.10.55,9090,TCP,dc-192-168-10-55,CVE-2022-28958,IIS Vulnerability Issues,Restrict Port Access
9.4,10.1.249.237,8443,TCP,gw-10-1-249-237,CVE-2023-42747,Cross-Site Scripting Vulnerabilities,Restrict Port Access
4.6,192.168.1.42,443,TCP,dc-192-168-1-42,CVE-2021-31659,Cross-Site Scripting Vulnerabilities,Disable Vulnerable Endpoint
5.7,10.2.178.109,8443,TCP,fw-10-2-178-109,,Cross-Site Scripting Vulnerabilities,Prevent SQL Injection
4.9,10.0.248.24,8080,TCP,web-10-0-248-24,CVE-2021-30398,Template Injection Vulnerabilities,Disable Vulnerable Endpoint
6.8,192.168.2.62,995,TCP,srv-192-168-2-62,CVE-2022-25866,Outdated TLS Library Issues,Update Security Patches
5.6,10.1.250.195,135,TCP,nas-10-1-250-195,CVE-2018-45724,Outdated Driver Vulnerabilities,Update DNSSEC Configuration
6.6,192.168.1.103,443,TCP,srv-192-168-1-103,,Outdated TLS Library Issues,Apply Entity Encoding
8.8,10.0.117.160,22,TCP,print-10-0-117-160,CVE-2022-62488,Template Injection Vulnerabilities,Disable Vulnerable Endpoint
9.0,10.1.151.109,445,TCP,srv-10-1-151-109,CVE-2022-37535,Stack Overflow Vulnerabilities,Remove Unused Packages
8.2,172.16.0.144,3306,TCP,srv-172-16-0-144,CVE-2022-55508,SQL Injection Vulnerabilities,Configure Content Security
5.3,172.16.1.36,8443,TCP,gw-172-16-1-36,,Expired TLS Certificate Issues,Restrict Sudoers Access
6.0,10.1.98.98,8443,TCP,print-10-1-98-98,CVE-2022-23970,Outdated TLS Library Issues,SNMP Security Configuration
8.0,192.168.2.157,995,TCP,nas-192-168-2-157,CVE-2022-12560,Outdated TLS Library Issues,Update Cipher Suites
8.0,10.1.18.138,80,TCP,web-10-1-18-138,CVE-2022-36318,Lighttpd Vulnerability Issues,Update End-of-Life Packages
4.3,172.16.1.81,22,TCP,ws-172-16-1-81,CVE-2023-65269,SQL Injection Vulnerabilities,Disable Vulnerable Endpoint
7.5,10.0.28.238,993,TCP,fw-10-0-28-238,CVE-2022-61645,Outdated TLS Library Issues,Renew Certificate Update
5.9,192.168.2.157,443,TCP,nas-192-168-2-157,CVE-2023-40537,Expired TLS Certificate Issues,Update Security Patches
7.8,10.1.63.50,636,TCP,web-10-1-63-50,CVE-2022-69087,Outdated TLS Library Issues,SNMP Security Configuration
6.5,10.0.58.211,8443,TCP,srv-10-0-58-211,CVE-2022-52245,Outdated TLS Library Issues,Update Cipher Suites
9.6,10.2.14.246,135,TCP,nas-10-2-14-246,CVE-2022-71261,SUID Binary Misconfiguration,Implement Micro-Segmentation
8.3,172.16.1.136,23,TCP,app-172-16-1-136,CVE-2021-35673,Stack Overflow Vulnerabilities,Restrict Port Access
5.3,10.1.168.111,161,UDP,fw-10-1-168-111,,SNMP Default Community Strings,Update OpenSSL Packages
8.2,10.1.141.76,22,TCP,print-10-1-141-76,CVE-2023-42639,SQL Injection Vulnerabilities,Restrict Port Access
9.0,10.0.150.142,22,TCP,web-10-0-150-142,,Stack Overflow Vulnerabilities,Restrict Port Access
9.3,192.168.1.58,80,TCP,db-192-168-1-58,,Template Injection Vulnerabilities,Disable Vulnerable Endpoint
7.1,10.1.21.188,21,TCP,dc-10-1-21-188,,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
6.5,10.1.18.138,53,UDP,web-10-1-18-138,CVE-2020-46942,DNS Zone Transfer Vulnerabilities,Disable Vulnerable Endpoint
6.3,192.168.2.34,80,TCP,fw-192-168-2-34,CVE-2023-81642,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
4.1,172.16.1.31,135,TCP,web-172-16-1-31,,Outdated Driver Vulnerabilities,Update DNSSEC Configuration
6.3,10.1.19.242,80,TCP,db-10-1-19-242,CVE-2021-80817,Template Injection Vulnerabilities,Update Lighttpd Patch
5.6,192.168.1.184,443,TCP,fw-192-168-1-184,CVE-2023-70204,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
7.6,10.1.63.50,445,TCP,web-10-1-63-50,,FreeBSD Kernel Vulnerabilities,Restrict Port Access
8.3,10.0.28.238,8080,TCP,fw-10-0-28-238,CVE-2022-92578,SQL Injection Vulnerabilities,Configure Content Security
4.8,192.168.2.56,53,UDP,srv-192-168-2-56,CVE-2020-34057,DNS Zone Transfer Vulnerabilities,Disable Vulnerable Endpoint
6.2,10.1.19.242,443,TCP,db-10-1-19-242,CVE-2023-93707,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
5.5,10.0.23.56,8443,TCP,web-10-0-23-56,CVE-2023-30738,Expired TLS Certificate Issues,Restrict Sudoers Access
9.8,192.168.2.157,9090,TCP,nas-192-168-2-157,,Lighttpd Vulnerability Issues,Update Vulnerable Dependencies
6.2,10.0.172.168,53,UDP,ws-10-0-172-168,CVE-2020-93277,DNS Zone Transfer Vulnerabilities,Disable Vulnerable Endpoint
4.0,10.1.172.221,445,TCP,web-10-1-172-221,CVE-2018-36214,Outdated Driver Vulnerabilities,Restrict DNS Zone Transfers
6.2,172.16.0.93,8080,TCP,web-172-16-0-93,,Cross-Site Scripting Vulnerabilities,Update Lighttpd Patch
6.3,192.168.10.155,443,TCP,app-192-168-10-155,,Lighttpd Vulnerability Issues,Disable Vulnerable Endpoint
7.8,192.168.1.58,135,TCP,db-192-168-1-58,CVE-2022-76550,SUID Binary Misconfiguration,Remove Unused Packages
4.7,172.16.1.65,443,TCP,srv-172-16-1-65,CVE-2023-94230,Expired TLS Certificate Issues,Restrict Sudoers Access
6.2,10.0.186.118,443,TCP,nas-10-0-186-118,CVE-2021-98113,Template Injection Vulnerabilities,Update Lighttpd Patch
9.4,10.1.141.76,23,TCP,print-10-1-141-76,CVE-2021-41876,FreeBSD Kernel Vulnerabilities,Restrict Port Access
7.6,172.16.1.1,22,TCP,app-172-16-1-1,CVE-2021-74356,Stack Overflow Vulnerabilities,Restrict Port Access
8.2,10.2.97.1,8080,TCP,gw-10-2-97-1,,Lighttpd Vulnerability Issues,Update Vulnerable Dependencies
7.8,10.1.151.109,22,TCP,srv-10-1-151-109,,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
6.0,10.2.178.109,443,TCP,fw-10-2-178-109,CVE-2023-56974,Expired TLS Certificate Issues,Update Linux Kernel Packages
8.6,10.2.138.245,3306,TCP,nas-10-2-138-245,,SQL Injection Vulnerabilities,Configure Content Security
6.8,10.0.149.123,8080,TCP,nas-10-0-149-123,,Cross-Site Scripting Vulnerabilities,Update Lighttpd Patch
8.5,10.0.150.142,993,TCP,web-10-0-150-142,CVE-2022-98835,Outdated TLS Library Issues,Update Cipher Suites
6.8,192.168.1.184,443,TCP,fw-192-168-1-184,CVE-2020-34470,Outdated TLS Library Issues,Update Security Patches
8.7,10.2.202.175,23,TCP,gw-10-2-202-175,,Stack Overflow Vulnerabilities,Restrict Port Access
5.7,10.1.250.195,53,UDP,nas-10-1-250-195,CVE-2020-24544,SQL Injection Vulnerabilities,Disable Vulnerable Endpoint
5.2,10.1.168.111,161,UDP,fw-10-1-168-111,CVE-2019-17872,SNMP Default Community Strings,Update OpenSSL Packages
6.6,10.0.186.118,80,TCP,nas-10-0-186-118,CVE-2022-33509,SQL Injection Vulnerabilities,Configure Content Security
5.9,10.0.117.160,8443,TCP,print-10-0-117-160,CVE-2022-99974,Outdated TLS Library Issues,Renew Certificate Update
8.6,10.2.129.234,443,TCP,ws-10-2-129-234,CVE-2022-87139,SQL Injection Vulnerabilities,Configure Content Security
6.2,192.168.1.225,80,TCP,print-192-168-1-225,CVE-2021-49476,Template Injection Vulnerabilities,Update Lighttpd Patch
6.9,192.168.10.19,21,TCP,nas-192-168-10-19,CVE-2023-48316,SNMP Default Community Strings,Disable Vulnerable Endpoint
6.4,10.0.170.210,995,TCP,nas-10-0-170-210,,Outdated TLS Library Issues,SNMP Security Configuration
5.8,192.168.1.172,443,TCP,fw-192-168-1-172,CVE-2021-63523,Template Injection Vulnerabilities,Update Lighttpd Patch
5.5,10.1.54.234,445,TCP,print-10-1-54-234,,Outdated Driver Vulnerabilities,Update DNSSEC Configuration
7.3,10.2.171.166,443,TCP,app-10-2-171-166,CVE-2020-76467,Lighttpd Vulnerability Issues,Prevent SQL Injection
7.1,10.1.113.207,443,TCP,nas-10-1-113-207,CVE-2023-94850,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
8.1,192.168.2.157,22,TCP,nas-192-168-2-157,CVE-2021-82960,Stack Overflow Vulnerabilities,Restrict Port Access
3.6,172.16.1.36,139,TCP,gw-172-16-1-36,CVE-2018-15327,Outdated Driver Vulnerabilities,Update DNSSEC Configuration
8.4,10.0.58.18,995,TCP,srv-10-0-58-18,,Outdated TLS Library Issues,Renew Certificate Update
9.0,10.0.149.123,23,TCP,nas-10-0-149-123,,SNMP Default Community Strings,Restrict Port Access
4.2,192.168.1.149,8080,TCP,print-192-168-1-149,CVE-2021-14866,Lighttpd Vulnerability Issues,Disable Vulnerable Endpoint
7.7,192.168.10.42,21,TCP,fw-192-168-10-42,CVE-2023-30738,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
5.3,192.168.1.183,162,UDP,app-192-168-1-183,,SNMP Default Community Strings,Update OpenSSL Packages
4.9,192.168.2.208,53,UDP,srv-192-168-2-208,CVE-2020-41417,DNS Zone Transfer Vulnerabilities,Disable Vulnerable Endpoint
5.3,192.168.1.17,135,TCP,fw-192-168-1-17,CVE-2018-50183,Outdated Driver Vulnerabilities,Configure Content Security
5.0,10.1.54.234,8443,TCP,print-10-1-54-234,CVE-2023-44002,Expired TLS Certificate Issues,Restrict Sudoers Access
5.6,192.168.1.172,443,TCP,fw-192-168-1-172,,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
5.7,192.168.10.240,53,UDP,app-192-168-10-240,CVE-2020-37556,DNS Zone Transfer Vulnerabilities,Disable Vulnerable Endpoint
6.7,10.1.75.112,443,TCP,db-10-1-75-112,CVE-2022-90120,Outdated TLS Library Issues,Renew Certificate Update
6.2,192.168.10.103,443,TCP,app-192-168-10-103,,Cross-Site Scripting Vulnerabilities,Prevent SQL Injection
8.6,10.0.58.211,80,TCP,srv-10-0-58-211,CVE-2023-79582,Cross-Site Scripting Vulnerabilities,Disable Vulnerable Endpoint
9.6,192.168.1.183,22,TCP,app-192-168-1-183,CVE-2021-31659,Stack Overflow Vulnerabilities,Restrict Port Access
8.6,10.1.75.112,22,TCP,db-10-1-75-112,CVE-2021-75064,Stack Overflow Vulnerabilities,Restrict Port Access
5.9,172.16.0.144,53,UDP,srv-172-16-0-144,CVE-2020-98832,DNS Zone Transfer Vulnerabilities,Disable Vulnerable Endpoint
8.9,192.168.1.68,443,TCP,gw-192-168-1-68,CVE-2022-89887,Template Injection Vulnerabilities,Update End-of-Life Packages
7.5,10.2.130.127,22,TCP,ws-10-2-130-127,CVE-2021-27597,FreeBSD Kernel Vulnerabilities,Restrict Port Access
5.6,10.1.11.170,8443,TCP,web-10-1-11-170,CVE-2023-73602,Expired TLS Certificate Issues,Restrict Port Access
4.2,10.0.174.185,8080,TCP,ws-10-0-174-185,CVE-2021-53173,Lighttpd Vulnerability Issues,Disable Vulnerable Endpoint
8.5,172.16.1.65,993,TCP,srv-172-16-1-65,CVE-2022-92578,Outdated TLS Library Issues,Renew Certificate Update
4.6,172.16.1.1,443,TCP,app-172-16-1-1,CVE-2023-43460,Expired TLS Certificate Issues,Update End-of-Life Packages
8.2,10.2.129.234,3389,TCP,ws-10-2-129-234,CVE-2022-68287,Stack Overflow Vulnerabilities,Remove Unused Packages
6.2,10.2.67.136,8443,TCP,print-10-2-67-136,CVE-2023-59154,Expired TLS Certificate Issues,Update Security Patches
7.8,10.2.178.109,8080,TCP,fw-10-2-178-109,CVE-2022-25157,IIS Vulnerability Issues,Disable Vulnerable Endpoint
4.3,10.1.249.237,161,UDP,gw-10-1-249-237,CVE-2019-66511,SNMP Default Community Strings,Update OpenSSL Packages
7.2,10.2.104.125,22,TCP,dc-10-2-104-125,CVE-2023-80594,Cross-Site Scripting Vulnerabilities,Restrict Port Access
5.3,10.1.250.195,22,TCP,nas-10-1-250-195,CVE-2023-19902,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
6.7,10.0.172.168,443,TCP,ws-10-0-172-168,,Outdated TLS Library Issues,Update Cipher Suites
6.6,10.1.98.98,445,TCP,print-10-1-98-98,CVE-2022-89415,SUID Binary Misconfiguration,Update Tomcat Patch
9.2,10.0.158.21,22,TCP,gw-10-0-158-21,,Lighttpd Vulnerability Issues,Restrict Port Access
5.7,10.2.32.169,8443,TCP,dc-10-2-32-169,CVE-2020-96451,Outdated TLS Library Issues,Apply Entity Encoding
5.1,192.168.1.139,8443,TCP,db-192-168-1-139,CVE-2020-17512,IIS Vulnerability Issues,Prevent SQL Injection
6.2,10.1.21.188,53,UDP,dc-10-1-21-188,CVE-2020-57216,DNS Zone Transfer Vulnerabilities,Disable Vulnerable Endpoint
7.7,10.2.14.246,443,TCP,nas-10-2-14-246,,Cross-Site Scripting Vulnerabilities,Restrict Port Access
7.4,10.0.248.24,80,TCP,web-10-0-248-24,,Cross-Site Scripting Vulnerabilities,Restrict Port Access
4.0,172.16.1.40,80,TCP,web-172-16-1-40,,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
4.9,10.2.14.246,22,TCP,nas-10-2-14-246,,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
8.6,172.16.0.25,80,TCP,fw-172-16-0-25,,Template Injection Vulnerabilities,Update Vulnerable Dependencies
7.3,10.0.23.56,80,TCP,web-10-0-23-56,CVE-2021-15069,Lighttpd Vulnerability Issues,Update Lighttpd Patch
6.9,10.1.63.50,80,TCP,web-10-1-63-50,CVE-2023-33256,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
6.5,10.2.14.246,22,TCP,nas-10-2-14-246,CVE-2023-49171,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
7.7,192.168.1.58,23,TCP,db-192-168-1-58,CVE-2021-53173,Stack Overflow Vulnerabilities,Restrict Port Access
6.1,192.168.1.17,8080,TCP,fw-192-168-1-17,CVE-2020-72354,IIS Vulnerability Issues,Prevent SQL Injection
5.2,10.1.11.170,161,UDP,web-10-1-11-170,CVE-2019-97466,SNMP Default Community Strings,Update OpenSSL Packages
7.8,10.2.32.169,3389,TCP,dc-10-2-32-169,,Sudo Policy Misconfiguration,Remove Unused Packages
7.7,192.168.1.149,22,TCP,print-192-168-1-149,CVE-2021-20386,Stack Overflow Vulnerabilities,Restrict Port Access
9.3,192.168.2.238,22,TCP,dc-192-168-2-238,CVE-2022-72021,Cross-Site Scripting Vulnerabilities,Update End-of-Life Packages
9.0,10.1.162.109,389,TCP,app-10-1-162-109,,Cross-Site Scripting Vulnerabilities,Update Vulnerable Dependencies
9.7,10.0.186.118,23,TCP,nas-10-0-186-118,,FreeBSD Kernel Vulnerabilities,Restrict Port Access
5.3,10.2.71.119,443,TCP,web-10-2-71-119,CVE-2021-62479,Cross-Site Scripting Vulnerabilities,Disable Vulnerable Endpoint
8.2,192.168.2.208,3389,TCP,srv-192-168-2-208,CVE-2022-19681,Sudo Policy Misconfiguration,Implement Micro-Segmentation
8.6,192.168.2.41,8443,TCP,dc-192-168-2-41,CVE-2022-41566,Outdated TLS Library Issues,Renew Certificate Update
9.7,10.0.103.187,80,TCP,fw-10-0-103-187,,IIS Vulnerability Issues,Update Vulnerable Dependencies
6.1,10.0.103.187,443,TCP,fw-10-0-103-187,CVE-2023-31402,SNMP Default Community Strings,Disable Vulnerable Endpoint
9.4,10.0.158.21,9090,TCP,gw-10-0-158-21,CVE-2022-49139,Cross-Site Scripting Vulnerabilities,Restrict Port Access
8.1,10.1.151.109,445,TCP,srv-10-1-151-109,CVE-2022-95215,Sudo Policy Misconfiguration,Remove Unused Packages
8.6,10.0.174.185,636,TCP,ws-10-0-174-185,CVE-2022-76550,Outdated TLS Library Issues,Renew Certificate Update
5.7,10.2.67.136,443,TCP,print-10-2-67-136,CVE-2020-18237,Template Injection Vulnerabilities,Apply Entity Encoding
4.6,10.0.28.238,443,TCP,fw-10-0-28-238,,Cross-Site Scripting Vulnerabilities,Prevent SQL Injection
7.7,192.168.1.163,3389,TCP,app-192-168-1-163,CVE-2022-64459,Stack Overflow Vulnerabilities,Remove Unused Packages
8.5,172.16.0.230,443,TCP,print-172-16-0-230,CVE-2022-95461,Cross-Site Scripting Vulnerabilities,Update Vulnerable Dependencies
9.6,10.1.75.112,22,TCP,db-10-1-75-112,CVE-2021-28845,FreeBSD Kernel Vulnerabilities,Restrict Port Access
5.7,172.16.1.40,80,TCP,web-172-16-1-40,,SNMP Default Community Strings,Disable Vulnerable Endpoint
9.1,192.168.2.56,445,TCP,srv-192-168-2-56,,Stack Overflow Vulnerabilities,Restrict Port Access
6.6,192.168.2.56,80,TCP,srv-192-168-2-56,CVE-2023-77021,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
6.7,10.1.141.76,162,UDP,print-10-1-141-76,,SNMP Default Community Strings,Update OpenSSL Packages
5.3,10.2.129.234,21,TCP,ws-10-2-129-234,,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
7.4,192.168.1.42,21,TCP,dc-192-168-1-42,CVE-2023-39385,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
5.7,192.168.2.208,8443,TCP,srv-192-168-2-208,CVE-2023-20874,Expired TLS Certificate Issues,Restrict Sudoers Access
6.5,172.16.1.63,80,TCP,dc-172-16-1-63,CVE-2022-31992,SQL Injection Vulnerabilities,Configure Content Security
7.8,10.0.213.95,80,TCP,print-10-0-213-95,CVE-2023-19244,SQL Injection Vulnerabilities,Update End-of-Life Packages
9.0,192.168.2.34,80,TCP,fw-192-168-2-34,CVE-2022-38010,IIS Vulnerability Issues,Update Vulnerable Dependencies
4.8,172.16.0.230,139,TCP,print-172-16-0-230,CVE-2018-44174,Outdated Driver Vulnerabilities,Update DNSSEC Configuration
4.9,192.168.10.54,8443,TCP,app-192-168-10-54,CVE-2020-32004,Template Injection Vulnerabilities,Prevent SQL Injection
7.7,10.0.172.168,443,TCP,ws-10-0-172-168,,IIS Vulnerability Issues,Update Security Patches
6.0,192.168.10.19,8080,TCP,nas-192-168-10-19,,Cross-Site Scripting Vulnerabilities,Update Lighttpd Patch
3.7,10.0.150.142,139,TCP,web-10-0-150-142,CVE-2018-93860,Outdated Driver Vulnerabilities,Configure Content Security
8.0,172.16.0.144,9090,TCP,srv-172-16-0-144,CVE-2022-98647,IIS Vulnerability Issues,Restrict Port Access
7.8,192.168.2.41,23,TCP,dc-192-168-2-41,CVE-2021-97272,Stack Overflow Vulnerabilities,Restrict Port Access
8.8,10.2.67.136,9090,TCP,print-10-2-67-136,CVE-2022-47056,Template Injection Vulnerabilities,Update OpenSSL Packages
5.7,192.168.10.240,80,TCP,app-192-168-10-240,CVE-2021-52140,Lighttpd Vulnerability Issues,Disable Vulnerable Endpoint
5.6,172.16.1.63,8443,TCP,dc-172-16-1-63,CVE-2023-57850,Expired TLS Certificate Issues,Update End-of-Life Packages
6.8,172.16.1.231,636,TCP,nas-172-16-1-231,CVE-2022-55293,Outdated TLS Library Issues,Renew Certificate Update
9.4,10.1.54.234,443,TCP,print-10-1-54-234,,Lighttpd Vulnerability Issues,Update Vulnerable Dependencies
9.2,192.168.2.216,23,TCP,nas-192-168-2-216,CVE-2021-90164,Stack Overflow Vulnerabilities,Restrict Port Access
9.0,192.168.2.109,135,TCP,nas-192-168-2-109,CVE-2022-32810,SUID Binary Misconfiguration,Update Tomcat Patch
7.6,10.1.173.190,445,TCP,nas-10-1-173-190,,SUID Binary Misconfiguration,Implement Micro-Segmentation
5.8,192.168.1.184,443,TCP,fw-192-168-1-184,CVE-2023-37502,Expired TLS Certificate Issues,Update Security Patches
5.5,192.168.1.2,443,TCP,ws-192-168-1-2,CVE-2020-97046,Template Injection Vulnerabilities,Update Tomcat Patch
7.2,10.1.250.195,21,TCP,nas-10-1-250-195,,SQL Injection Vulnerabilities,Disable Vulnerable Endpoint
9.3,10.1.155.163,22,TCP,db-10-1-155-163,CVE-2022-46208,Template Injection Vulnerabilities,Update Cipher Suites
7.9,172.16.1.1,23,TCP,app-172-16-1-1,,Stack Overflow Vulnerabilities,Restrict Port Access
7.3,192.168.2.239,443,TCP,ws-192-168-2-239,CVE-2022-42530,SQL Injection Vulnerabilities,Configure Content Security
8.2,192.168.2.34,443,TCP,fw-192-168-2-34,CVE-2022-77715,Outdated TLS Library Issues,Update Cipher Suites
5.5,192.168.2.253,8443,TCP,ws-192-168-2-253,,Outdated TLS Library Issues,Apply Entity Encoding
8.6,192.168.1.183,22,TCP,app-192-168-1-183,CVE-2022-87607,Template Injection Vulnerabilities,Disable Vulnerable Endpoint
5.2,172.16.0.247,22,TCP,web-172-16-0-247,CVE-2023-88820,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
7.3,172.16.1.231,3306,TCP,nas-172-16-1-231,,SQL Injection Vulnerabilities,Configure Content Security
5.2,10.1.19.242,443,TCP,db-10-1-19-242,CVE-2021-53946,Template Injection Vulnerabilities,Disable Vulnerable Endpoint
7.6,172.16.0.172,445,TCP,fw-172-16-0-172,CVE-2021-13802,Stack Overflow Vulnerabilities,Restrict Port Access
3.0,192.168.2.197,443,TCP,fw-192-168-2-197,CVE-2023-43806,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
7.1,10.0.172.168,443,TCP,ws-10-0-172-168,CVE-2020-67852,IIS Vulnerability Issues,Prevent SQL Injection
5.1,192.168.1.172,8443,TCP,fw-192-168-1-172,,Lighttpd Vulnerability Issues,Prevent SQL Injection
7.9,10.0.170.210,636,TCP,nas-10-0-170-210,,Outdated TLS Library Issues,Renew Certificate Update
7.8,10.1.18.138,995,TCP,web-10-1-18-138,CVE-2022-92578,Outdated TLS Library Issues,Renew Certificate Update
4.9,192.168.2.41,135,TCP,dc-192-168-2-41,CVE-2018-53475,Outdated Driver Vulnerabilities,Restrict DNS Zone Transfers
6.0,192.168.2.197,53,UDP,fw-192-168-2-197,CVE-2020-43723,DNS Zone Transfer Vulnerabilities,Disable Vulnerable Endpoint
8.5,172.16.0.106,22,TCP,dc-172-16-0-106,CVE-2022-32871,SUID Binary Misconfiguration,Update Tomcat Patch
9.6,10.2.138.245,135,TCP,nas-10-2-138-245,CVE-2022-98389,SUID Binary Misconfiguration,Implement Micro-Segmentation
6.7,192.168.2.41,636,TCP,dc-192-168-2-41,,Outdated TLS Library Issues,SNMP Security Configuration
6.0,10.1.217.48,443,TCP,ws-10-1-217-48,CVE-2023-74592,Expired TLS Certificate Issues,Update End-of-Life Packages
9.2,192.168.2.109,445,TCP,nas-192-168-2-109,CVE-2021-43814,Stack Overflow Vulnerabilities,Restrict Port Access
7.5,192.168.2.253,22,TCP,ws-192-168-2-253,CVE-2021-69381,Stack Overflow Vulnerabilities,Restrict Port Access
8.9,10.1.12.167,22,TCP,nas-10-1-12-167,,Template Injection Vulnerabilities,Restrict Port Access
8.3,10.1.217.48,22,TCP,ws-10-1-217-48,CVE-2021-57312,FreeBSD Kernel Vulnerabilities,Restrict Port Access
8.1,172.16.1.36,135,TCP,gw-172-16-1-36,CVE-2022-16428,SUID Binary Misconfiguration,Restrict Port Access
7.1,10.0.58.18,22,TCP,srv-10-0-58-18,,Cross-Site Scripting Vulnerabilities,Restrict Port Access
5.0,172.16.0.31,53,UDP,print-172-16-0-31,CVE-2020-73097,DNS Zone Transfer Vulnerabilities,Disable Vulnerable Endpoint
7.2,192.168.2.197,636,TCP,fw-192-168-2-197,,Outdated TLS Library Issues,Update Cipher Suites
6.2,192.168.1.68,80,TCP,gw-192-168-1-68,CVE-2021-38510,Template Injection Vulnerabilities,Update Lighttpd Patch
